time	id	distance	x	y	start_direction	velocity	acceleration
0.000000	0	59.332832	1.750000	250.000000	-1.570000
0.000000	1	56.078079	51.774522	207.500000	3.140000
0.100000	0	57.110490	1.751194	248.500000	-1.570000
0.100000	1	54.905038	50.770604	207.501599	3.140000
0.200000	0	54.932534	1.752389	247.000001	-1.570000
0.200000	1	53.739981	49.758847	207.503210	3.140000
0.300000	0	52.813659	1.753583	245.500001	-1.570000
0.300000	1	52.586289	48.739252	207.504834	3.140000
0.400000	0	50.724345	1.754778	244.000002	-1.570000
0.400000	1	51.434929	47.711818	207.506470	3.140000
0.500000	0	48.620760	1.755972	242.500002	-1.570000
0.500000	1	50.273678	46.676546	207.508119	3.140000
0.600000	0	46.517722	1.757167	241.000003	-1.570000
0.600000	1	49.106757	45.633436	207.509781	3.140000
0.700000	0	44.442240	1.758361	239.500003	-1.570000
0.700000	1	47.941214	44.582487	207.511454	3.140000
0.800000	0	42.366156	1.759556	238.000004	-1.570000
0.800000	1	46.770374	43.523699	207.513141	3.140000
0.900000	0	40.281303	1.760750	236.500004	-1.570000
0.900000	1	45.594210	42.457073	207.514839	3.140000
1.000000	0	38.207599	1.761945	235.000005	-1.570000
1.000000	1	44.419133	41.382608	207.516551	3.140000
1.100000	0	36.164798	1.763139	233.500005	-1.570000
1.100000	1	43.249743	40.300305	207.518274	3.140000
1.200000	0	34.152952	1.764334	232.000006	-1.570000
1.200000	1	42.084655	39.210163	207.520011	3.140000
1.300000	0	32.157469	1.765528	230.500006	-1.570000
1.300000	1	40.919048	38.112183	207.521759	3.140000
1.400000	0	30.178506	1.766723	229.000007	-1.570000
1.400000	1	39.750851	37.006364	207.523521	3.140000
1.500000	0	28.225341	1.767917	227.500007	-1.570000
1.500000	1	38.579487	35.892706	207.525294	3.140000
1.600000	0	26.292746	1.769112	226.000008	-1.570000
1.600000	1	37.402080	34.771210	207.527080	3.140000
1.700000	0	24.380928	1.770306	224.500008	-1.570000
1.700000	1	36.217300	33.641876	207.528879	3.140000
1.800000	0	22.476096	1.771501	223.000009	-1.570000
1.800000	1	35.021680	32.504703	207.530690	3.140000
1.900000	0	20.584593	1.772695	221.500009	-1.570000
1.900000	1	33.815872	31.359691	207.532514	3.140000
2.000000	0	18.726581	1.773890	220.000010	-1.570000
2.000000	1	32.603967	30.206841	207.534350	3.140000
2.100000	0	16.903791	1.775084	218.500010	-1.570000
2.100000	1	31.386903	29.046153	207.536198	3.140000
2.200000	0	15.118181	1.776279	217.000010	-1.570000
2.200000	1	30.165737	27.877626	207.538060	3.140000
2.300000	0	13.343587	1.777473	215.500011	-1.570000
2.300000	1	28.934869	26.701260	207.539933	3.140000
2.400000	0	11.583707	1.778668	214.000011	-1.570000
2.400000	1	27.694587	25.517056	207.541819	3.140000
2.500000	0	9.872505	1.779862	212.500012	-1.570000
2.500000	1	26.451173	24.325013	207.543718	3.140000
2.600000	0	8.225314	1.781057	211.000012	-1.570000
2.600000	1	25.204983	23.125132	207.545629	3.140000
2.700000	0	6.670969	1.782251	209.500013	-1.570000
2.700000	1	23.956076	21.917413	207.547552	3.140000
2.800000	0	5.268025	1.783446	208.000013	-1.570000
2.800000	1	22.704242	20.701854	207.549488	3.140000
2.900000	0	4.142240	1.784640	206.500014	-1.570000
2.900000	1	21.449181	19.478458	207.551436	3.140000
3.000000	0	3.532567	1.785835	205.000014	-1.570000
3.000000	1	20.190710	18.247222	207.553397	3.140000
3.100000	0	3.670929	1.787029	203.500015	-1.570000
3.100000	1	18.928968	17.008148	207.555371	3.140000
3.200000	0	4.461725	1.788224	202.000015	-1.570000
3.200000	1	17.664124	15.761236	207.557357	3.140000
3.300000	0	5.616205	1.789418	200.500016	-1.570000
3.300000	1	16.396540	14.506485	207.559355	3.140000
3.400000	0	6.940899	1.790613	199.000016	-1.570000
3.400000	1	15.126524	13.243896	207.561366	3.140000
3.500000	0	8.337634	1.791807	197.500017	-1.570000
3.500000	1	13.856591	11.973468	207.563389	3.140000
3.600000	0	9.752571	1.793002	196.000017	-1.570000
3.600000	1	12.591698	10.695201	207.565425	3.140000
3.700000	0	11.188426	1.794196	194.500018	-1.570000
3.700000	1	11.326389	9.409096	207.567474	3.140000
3.800000	0	12.650049	1.795391	193.000018	-1.570000
3.800000	1	10.057313	8.115153	207.569534	3.140000
3.900000	0	14.110835	1.796585	191.500019	-1.570000
3.900000	1	8.794644	6.813371	207.571608	3.140000
4.000000	0	15.577622	1.797780	190.000019	-1.570000
4.000000	1	7.539924	5.503750	207.573693	3.140000
4.100000	0	17.051610	1.798974	188.500019	-1.570000
4.100000	1	6.300673	4.186291	207.575792	3.140000
4.200000	0	18.531080	1.800169	187.000020	-1.570000
4.200000	1	5.094292	2.860994	207.577902	3.140000
4.300000	0	20.014817	1.801363	185.500020	-1.570000
4.300000	1	3.958892	1.527857	207.580026	3.140000
4.400000	0	21.501938	1.802558	184.000021	-1.570000
4.400000	1	2.987350	0.186883	207.582161	3.140000
4.500000	0	22.991786	1.803752	182.500021	-1.570000
4.500000	1	2.401922	-1.161930	207.584310	3.140000
4.600000	0	24.483862	1.804947	181.000022	-1.570000
4.600000	1	2.504237	-2.518582	207.586470	3.140000
4.700000	0	25.977784	1.806141	179.500022	-1.570000
4.700000	1	3.239449	-3.883072	207.588643	3.140000
4.800000	0	27.506783	1.807336	178.000023	-1.570000
4.800000	1	4.286126	-5.255401	207.590829	3.140000
4.900000	0	29.055469	1.808530	176.500023	-1.570000
4.900000	1	5.482788	-6.635569	207.593027	3.140000
5.000000	0	30.627615	1.809725	175.000024	-1.570000
5.000000	1	6.756328	-8.023574	207.595238	3.140000
5.100000	0	32.227495	1.810919	173.500024	-1.570000
5.100000	1	8.076782	-9.419419	207.597461	3.140000
5.200000	0	33.857251	1.812113	172.000025	-1.570000
5.200000	1	9.431586	-10.823102	207.599696	3.140000
5.300000	0	35.515497	1.813308	170.500025	-1.570000
5.300000	1	10.815319	-12.234623	207.601944	3.140000
5.400000	0	37.201534	1.814502	169.000026	-1.570000
5.400000	1	12.225580	-13.653983	207.604205	3.140000
5.500000	0	38.916199	1.815697	167.500026	-1.570000
5.500000	1	13.662107	-15.081182	207.606478	3.140000
5.600000	0	40.658494	1.816891	166.000027	-1.570000
5.600000	1	15.125445	-16.516219	207.608764	3.140000
5.700000	0	42.418148	1.818086	164.500027	-1.570000
5.700000	1	16.614826	-17.959094	207.611062	3.140000
5.800000	0	44.185689	1.819280	163.000028	-1.570000
5.800000	1	18.128309	-19.409808	207.613372	3.140000
5.900000	0	45.960682	1.820475	161.500028	-1.570000
5.900000	1	19.665415	-20.868361	207.615695	3.140000
6.000000	0	47.742676	1.821669	160.000029	-1.570000
6.000000	1	21.226124	-22.334752	207.618031	3.140000
6.100000	0	49.531099	1.822864	158.500029	-1.570000
6.100000	1	22.810671	-23.808982	207.620378	3.140000
6.200000	0	51.325247	1.824058	157.000029	-1.570000
6.200000	1	24.419513	-25.291050	207.622739	3.140000
6.300000	0	53.124273	1.825253	155.500030	-1.570000
6.300000	1	26.053340	-26.780956	207.625112	3.140000
6.400000	0	54.927146	1.826447	154.000030	-1.570000
6.400000	1	27.713050	-28.278702	207.627497	3.140000
6.500000	0	56.732608	1.827642	152.500031	-1.570000
6.500000	1	29.399719	-29.784285	207.629895	3.140000
6.600000	0	58.539135	1.828836	151.000031	-1.570000
6.600000	1	31.114557	-31.297708	207.632305	3.140000
6.700000	0	60.340902	1.830031	149.500032	-1.570000
6.700000	1	32.855764	-32.818969	207.634728	3.140000
6.800000	0	62.132460	1.831225	148.000032	-1.570000
6.800000	1	34.620736	-34.348068	207.637164	3.140000
6.900000	0	63.912381	1.832420	146.500033	-1.570000
6.900000	1	36.409325	-35.885006	207.639611	3.140000
7.000000	0	65.679197	1.833614	145.000033	-1.570000
7.000000	1	38.221203	-37.429782	207.642072	3.140000
7.100000	0	67.431455	1.834809	143.500034	-1.570000
7.100000	1	40.055820	-38.982397	207.644544	3.140000
7.200000	0	69.167799	1.836003	142.000034	-1.570000
7.200000	1	41.912374	-40.542851	207.647030	3.140000
7.300000	0	70.887049	1.837198	140.500035	-1.570000
7.300000	1	43.789815	-42.111143	207.649527	3.140000
7.400000	0	72.588283	1.838392	139.000035	-1.570000
7.400000	1	45.686867	-43.687273	207.652038	3.140000
7.500000	0	74.270919	1.839587	137.500036	-1.570000
7.500000	1	47.602082	-45.271242	207.654560	3.140000
7.600000	0	75.934774	1.840781	136.000036	-1.570000
7.600000	1	49.533908	-46.863050	207.657096	3.140000
