1.820556640625000000e+01,1.196252441406250000e+01,8.157333374023437500e+01,9.490188598632812500e+01,2.648376464843750000e+00,7.490386962890625000e-01,2.670242309570312500e+00,6.561279296875000000e+01,6.263488769531250000e+01,5.527862548828125000e+01,1.097265625000000000e+01,7.856140136718750000e-01,4.509521484375000000e+01,1.013696289062500000e+01,1.192932128906250000e-01,9.405517578125000000e-02
1.993927001953125000e+01,1.306280517578125000e+01,8.299774169921875000e+01,9.392395019531250000e+01,2.765686035156250000e+00,5.153961181640625000e-01,2.829254150390625000e+00,7.734191894531250000e+01,7.767150878906250000e+01,4.965179443359375000e+01,5.622680664062500000e+00,1.169128417968750000e-01,4.832885742187500000e+01,1.116967773437500000e+01,1.121337890625000000e+00,1.614868164062500000e+00
1.808135986328125000e+01,1.379870605468750000e+01,8.490570068359375000e+01,9.027679443359375000e+01,2.715606689453125000e+00,9.364776611328125000e-01,2.563446044921875000e+00,6.533447265625000000e+01,7.806945800781250000e+01,3.122314453125000000e+01,8.047363281250000000e+00,8.080444335937500000e-01,5.003997802734375000e+01,8.901367187500000000e+00,9.444580078125000000e-01,1.803161621093750000e+00
