1.000000000000000000e+00,2.342772039361276981e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.033981015774550372e-01
1.000000000000000000e+00,1.733174915681911399e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.197285848105308803e-01
1.000000000000000000e+00,1.474586710753220009e+00,6.779810153617429336e-01,9.943451650158469102e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.373697633797118955e-01
