iteration                     time                          solutionID                    pena_latg                     pena_spd                      dynamic_obstacle_lethal_cost  pena_max_latg                 pena_a_max                    pena_a_min                    pena_curv_rate                dynamic_obstacle_high_cost    DO1.pos_x                     DO1.acc                       maxDangerOrig                 maxDangerMod                  crashOrig                     crashMod                      fitnessDanger                 fitnessWeightsDist            
0                             4272010                       38a81d6a                      2048.7024966846375            216.50762833871715            1.0538042393685701E8          5.577761788563539             14.899133454183975            23.390016418471184            19.715547310250713            9854.235011101622             49.30767002021678             0.3706720326784665            1.814489767983007             1.37995874413835              false                         false                         999.5654689761553             0.7137237230125996            
0                             4272010                       5fdb2386                      2949.675928407537             276.6993504672478             1.0320669672308055E8          4.005556406060147             11.447298163143074            14.412488902497383            18.481055656599093            10584.493165853091            44.37091828855671             1.344982762339177             15.136576628767667            15.13423057870694             true                          true                          999.9976539499393             0.8021781619201678            
0                             4272010                       18c3b200                      2088.3243887117105            175.01534972366534            1.0756143791431618E8          4.316067633385678             25.052438501354203            10.20431594644764             17.626649072362213            10993.670577663175            36.65196409187793             1.3847724740464247            14.578892101924229            14.578892101924229            true                          true                          2000                          1.0829905222794045            
0                             4272010                       57f92704                      2454.142360082241             336.19491211652155            9.71665310051043E7            5.082654031268319             29.544140569560746            25.145586458469243            12.622154121835491            9458.353812529358             52.00441291553807             2.5833334879662377            19.832132944081337            19.832132944081337            true                          true                          2000                          0.8862022183764656            
0                             4272010                       6a261714                      2050.6257280951268            242.19285797360442            1.089014376220397E8           4.08136708303715              27.41831433243991             12.81522657686583             24.29055679423103             10640.285451874672            41.71515033041817             2.7740418859380034            18.877559062525552            18.877559062525552            true                          true                          2000                          1.0252105650827799            
0                             4272010                       75dc247f                      2248.8073279077               211.51883174806918            9.388330453118594E7           4.197156830574548             16.743548280786925            16.385935604272987            22.222390041374496            10855.258236469765            41.971421532912935            0.5626072252523677            12.317019873161605            12.317152532032043            true                          true                          3000.0001326588704            0.8289426200668795            
0                             4272010                       2b70a913                      2383.1609109366477            238.52913112445538            9.275072892097121E7           4.794447847761032             15.410439158997043            24.923672756416615            25.66772874714517             10910.142309814004            59.73811444200109             1.712645584803628             17.8789044439745              1.9481687578155749            true                          false                         -15.930735686158924           0.8006366655693768            
0                             4272010                       54e4f7f0                      2938.070301061327             187.03990007639484            1.0948498292476113E8          4.006311720604092             27.847249765584923            19.327433082048024            27.69785094124629             10994.549039659956            45.561033843307996            0.8356164846294224            13.514943274612984            13.514943274612984            true                          true                          2000                          1.059399800375139             
0                             4272010                       74e85f34                      2009.371353361227             259.60295731243724            9.119336982889962E7           5.620407199957764             27.475959226267992            13.290057676921679            12.283697610451842            9586.263852047803             44.586556451401755            1.7805444794819962            16.588622491087               16.609109199724724            true                          true                          3000.0204867086377            0.9908030817260038            
0                             4272010                       be90f5c                       2570.208520667187             185.44758691916815            1.0423968372564197E8          5.1548456554654845            12.550523843437356            14.720083100262881            11.920508178295457            10600.277781605453            38.262529756685254            2.104765486084349             16.74753778314                16.74753778314                true                          true                          2000                          0.8142459622138927            
0                             4272010                       3c7fe00                       2878.6839700052815            164.76395115947787            9.729968105568959E7           5.1376179616495845            28.779732927778646            14.995256246650818            18.525745591610523            9556.971500792775             44.46063592549126             0.896507197374827             13.681033143160134            13.681033143160134            true                          true                          2000                          0.7197937419186689            
0                             4272010                       1828811c                      3497.839796992705             168.63183606496295            9.577087458773313E7           4.999893646676182             13.528737575381617            22.239841029743225            29.601417167164406            10398.954805078973            50.43170382103002             0.11010775127526684           1.467699885399844             1.6401695638038785            false                         false                         3000.172469678404             0.8122123501994832            
0                             4272010                       34f09bec                      3623.9871611034564            182.05224391153956            9.496407336324744E7           5.9933289494183               21.716872287504593            22.112210318816064            11.195425513383716            10937.69748925704             59.461261856081784            2.0461546278885443            1.6180398464056223            1.6180398464056223            false                         false                         2000                          0.9772321160701138            
0                             4272010                       7a8186a3                      2411.101609106207             267.41436285261886            9.119974315475985E7           4.427695209062016             10.14813856399594             18.501054494376934            29.19545019896432             9606.100480687672             55.31538923829193             0.4772153764637157            0.8926993172818456            0.9185978188119097            false                         false                         3000.0258985015303            0.9317839457282231            
0                             4272010                       786ba5b2                      3817.024804248451             258.1470040223622             9.893866090119977E7           4.737124519839317             26.350380873868634            16.764811815165586            20.181306810787877            10233.509457770457            41.632831496401415            1.984936325150253             16.752190103949058            16.76184512315991             true                          true                          3000.0096550192106            0.5738745529113722            
0                             4272010                       369112be                      3167.875083330132             323.7069152478223             9.106935586457618E7           4.516758820169561             10.54809544801681             24.979200567158788            25.748584409528988            10603.56449471353             42.99832659137622             1.870287253215896             16.568979451311716            16.560893715070996            true                          true                          999.9919142637593             0.9271732267555675            
0                             4272010                       7a020b6d                      2532.950188911273             199.51693313024856            9.01926700779464E7            5.978543161207275             19.70272715751132             11.914039702732826            12.260866431723755            9417.164221366773             58.28778400145945             0.5441828933398369            1.5466267453048372            1.5466267453048372            false                         false                         2000                          0.9982139211976344            
0                             4272010                       3f93b892                      2422.3353743205025            186.67971243837334            9.698724777424957E7           4.163522215772124             14.236512282777742            13.537403061662474            27.815798452816768            9433.405056695514             51.36582301860431             1.853542878522212             17.41950538416018             17.418697915858257            true                          true                          999.9991925316981             0.8953812773845452            
0                             4272010                       3a5436aa                      3968.486113424621             199.5786606173982             1.0237218254535845E8          4.78273544744725              18.787207620347626            18.699593683975035            15.309955520964314            10627.585669523633            41.79137271143529             0.5853707690750829            12.410347088160911            12.410347088160911            true                          true                          2000                          0.696620601307595             
0                             4272010                       863ca11                       2242.5631519983026            193.78118029045038            1.0213012711286502E8          4.460364416110151             24.85966778166518             26.800992939278565            14.40965268174832             9470.451191139078             64.89244719082656             1.3903149110550015            1.5466267453048372            1.5466267453048372            false                         false                         2000                          0.7934084158977597            
0                             4272010                       671e1bd                       2703.840015001587             226.55173380595974            1.0390426909997353E8          4.298118375449708             16.34700834385522             19.77856031627005             24.592825310995902            9336.240413368907             63.54561010176654             0.033474911479738356          1.575627328152265             1.527678958119536             false                         false                         999.9520516299673             0.6271393207151459            
0                             4272010                       10252032                      3909.905875096901             187.95779086521082            9.908639135732856E7           5.602153435597192             28.45226991771531             23.300148825726346            18.896680261747665            10684.496501814341            38.971290215195175            0.9043689397578041            13.346785576847346            13.393971728102612            true                          true                          3000.047186151255             0.84967860633776              
0                             4272010                       52f2f594                      3856.7258116248777            157.83172993706745            1.0718412641780707E8          5.002561899505579             10.47687675077374             19.840913468709065            25.32520878276779             10283.961901474733            56.65937855801134             1.774781406580915             1.5813251423174415            1.5813251423174415            false                         false                         2000                          0.918009545276739             
0                             4272010                       699a2d28                      2907.229178527782             174.1807723463569             1.0296920950208941E8          5.3963422688894305            26.24303915391036             13.101454242827133            25.84072017522132             9264.40307360484              51.59013810604521             1.291849382730583             1.5737376882566856            1.5737376882566856            false                         false                         2000                          0.8025909407167768            
0                             4272010                       78abe315                      2847.548202984235             289.08586761609354            1.0130333560723597E8          5.659721465224544             29.63437572292956             29.344946580693275            26.347501112373056            10258.352501035006            50.727263980604455            0.5277710022622412            12.586718312815984            12.592085669030952            true                          true                          3000.005367356215             0.8513778896655106            
0                             4272010                       297205c4                      2730.1531431039766            301.3941109900314             9.931492176037396E7           5.062953150518652             22.985672368229405            28.574969934370284            23.999380634199724            10050.221131341925            55.440180672161034            2.2048652102009734            19.047604390040085            19.044400205955778            true                          true                          999.9967958159157             0.5771753020074478            
0                             4272010                       640c4fbc                      3778.0075258293573            319.90824123920504            1.079219099917816E8           4.0947084243646925            23.004699604097514            15.504003377670042            18.514604465601295            9861.971430397563             53.26269341129885             0.0876775572344427            1.5357312799443896            1.5357312799443896            false                         false                         2000                          0.84774248507572              
0                             4272010                       4075f85f                      2594.8204456066273            270.2562588285172             1.0598857849477787E8          5.93461869751573              21.804564860767233            16.99420886519643             24.01183554978327             9205.75865469068              62.0096893909755              2.3290963765823554            1.587261141265025             1.587261141265025             false                         false                         2000                          0.7668156253803717            
0                             4272010                       6ba61f29                      2521.086152119032             322.7546894023319             1.0115632286284858E8          4.22836799395488              22.765076219730197            25.669164208145776            28.30352995140003             10814.093835552385            35.641530465247875            0.6060689149108325            12.18792356410311             12.196713472849789            true                          true                          3000.0087899087466            0.8828300088211443            
0                             4272010                       6fd9bce0                      3367.6973684439135            312.5555328597138             1.0615043690937471E8          5.903176397651068             24.68920202699784             26.842186509903968            22.773192081921053            10862.863058163353            64.8693892645461              1.2479214532153908            1.5466267453048372            1.5466267453048372            false                         false                         2000                          0.8986110240492318            
0                             4272010                       261f3a65                      2528.5817204515847            338.0100155687543             9.175023755016068E7           4.452013874905592             29.50180855293902             12.49081944196197             12.159397888834372            10033.904813424622            46.910300979359754            2.79628791148845              19.528125382469433            19.546766107801044            true                          true                          3000.018640725332             1.0075102495441572            
0                             4272010                       13fff548                      3107.3605665358527            164.93730893049002            1.0529428360374135E8          5.008141311392011             24.040666710852477            27.997497239645316            18.0727027517554              9080.005179794956             62.19804779011265             0.8244307052261318            1.5301905159200628            1.5301905159200628            false                         false                         2000                          0.8218664450297712            
0                             4272010                       11f39c2d                      2083.0543579576483            305.4232414496082             9.331419727640855E7           5.379544402562066             24.865032750973057            27.6053507051558              10.244984991313125            10770.570368174365            56.49879234303694             2.1538340872031068            1.570676403412588             1.2547857931340554            false                         false                         999.6841093897215             1.012360769996623             
0                             4272010                       2eb12da4                      2485.1769639232753            167.5886499459895             1.0945048405206083E8          5.423709680936923             15.068227714521942            17.4001422405746              26.78012488280154             9381.584568353395             58.626102218213425            2.8403086441375507            21.36655502661958             21.36655502661958             true                          true                          2000                          0.8901976135896729            
0                             4272010                       fba38bc                       3254.258653448754             240.779224388558              1.0406505807748279E8          4.281445836830359             16.503315202910755            21.08140906073791             29.528522437574303            10375.705530594278            36.74980941914933             0.44776067072992465           11.722591532008295            11.730333506674551            true                          true                          3000.0077419746663            0.6960174810491186            
0                             4272010                       69611708                      3041.236534782161             157.78393794472694            9.385367702378908E7           4.274774457614903             21.353524440285476            16.347627807379723            17.696553842645724            10380.701764766447            43.69193706116179             1.9069363458968502            16.88476505593813             16.8946122051633              true                          true                          3000.009847149225             0.7255199164459799            
0                             4272010                       c939527                       3165.8350526328577            296.5579175050823             9.126548365409957E7           5.085264873883434             29.402227479221988            27.473576645308555            15.538957011786206            9956.336983028395             38.23940103689298             0.874899977628019             13.251885483616668            13.245075067560716            true                          true                          999.9931895839441             0.8151580964037721            
0                             4272010                       50ceba91                      3733.8505462230996            198.70296189649105            9.170707909986134E7           4.198761824480987             26.544375416012333            23.247626306960548            16.143104187936114            9536.97318393871              58.609735070324916            2.4091809774731               1.5941210919243287            20.243786454841967            false                         true                          4018.649665362918             0.8700995299499554            
0                             4272010                       330252                        3336.236373782165             206.4652560182121             9.745835177149564E7           4.71971066529646              14.95807849552393             16.069466624070863            19.63744243243658             9101.537715138165             45.108949623409906            2.3732262450715784            18.3307882602                 18.33616778480861             true                          true                          3000.0053795246085            0.644785578451539             
0                             4272010                       6a47c711                      3555.3817889230795            185.690571972965              1.0113238215542436E8          4.368926051123973             23.909782459571552            26.454271528721094            11.44282476756398             9962.2906723857               64.63959806053525             1.4562070853654072            0.8523681699209039            17.427492148426165            false                         true                          4016.5751239785054            0.7804183299110605            
0                             4272010                       abff9e9                       2828.5712445895797            206.10255313830672            9.761044952931361E7           4.784625639896987             14.450012891479576            12.779603911248646            14.298336668206899            9143.486889722843             44.066032220085596            2.6639043034933385            18.794286762091442            18.82002755819263             true                          true                          3000.025740796101             0.7439155115314204            
0                             4272010                       66e64482                      2114.126012087569             205.1349382479009             1.049762739852085E8           5.806067697677358             12.382228890435488            25.74095089354586             20.65828014754545             9361.257371837948             35.12995977217647             0.49626180268281606           11.794302275348329            11.801432846083236            true                          true                          3000.0071305707347            0.8952169110075283            
0                             4272010                       484d0d2e                      3727.2461727999153            245.67406529368486            1.044243714047472E8           4.046641943867021             27.0307116460237              24.107706712900157            12.662526905263277            10993.788252764458            49.33402253176286             0.6335665817646698            1.6230272256594807            1.6230272256594807            false                         false                         2000                          0.9778090797550184            
0                             4272010                       4ebd691b                      2021.41670159085              185.39922709190074            1.0285161999951218E8          5.229468774899324             22.732899764852284            18.013227492866346            12.279255059827728            9679.358347712367             49.26908503172761             1.4037526632914799            15.760726994451922            1.2868453053451756            true                          false                         -14.473881689106745           0.7619046360141974            
0                             4272010                       699f715f                      3054.994141921402             165.51514355979018            1.0534705946091309E8          4.0904181040378464            13.93796938903791             29.75227595614777             10.520431750044379            10488.457239901843            46.64095892667438             1.6791024247779296            16.396165129579167            16.396254001313682            true                          true                          3000.0000888717345            1.0351095060988298            
0                             4272010                       2737382b                      2675.078762612831             274.74931671075785            1.0762340271641953E8          5.434166923884081             10.669985786184649            13.041311829150485            12.012070450356408            10830.753759517982            58.736757653823545            1.467055301116241             16.895820558344273            16.90092794549701             true                          true                          3000.0051073871527            0.9512409451050466            
0                             4272010                       5fb1cf3c                      3652.077909564518             291.35633161707443            9.919796364914161E7           5.597929740164949             20.336447981307693            19.62867312512901             28.90156049026844             9380.066045282632             52.33622696071467             2.6167347165485766            19.95905460051905             19.95905460051905             true                          true                          2000                          0.7313343152469245            
0                             4272010                       782bf0d3                      2594.809994634582             307.97799049404307            9.950652429141532E7           5.230517184542462             24.919767344134826            18.29228586606248             19.404032850765702            9988.909449091132             58.789061800923164            0.794353014469239             1.5652470977583284            1.5652470977583284            false                         false                         2000                          0.4557345129912695            
0                             4272010                       24b2c18c                      3760.1618747988996            223.62145036486748            1.0285932072401899E8          4.183364691539193             14.03093828268193             13.46415553974541             13.592035536029092            9633.112887650686             38.909175719877034            0.7054039079720869            12.69951483540781             12.69951483540781             true                          true                          2000                          0.8253446379993482            
0                             4272010                       6332c5b0                      2842.0216130052972            281.4338611712525             1.0002462138968644E8          4.343320585920477             27.744692588158586            28.368058186257333            18.743567858572074            9347.108576343458             52.8384382109349              2.2124300640647574            18.638681266916553            18.638681266916553            true                          true                          2000                          0.7578093242788714            
0                             4272010                       16e05fc3                      3086.5475183894123            243.69059037839602            9.911559584891182E7           4.4787531890809325            26.24949684444756             16.606614568429787            24.171028278197696            10508.761062552092            35.55681744044456             0.25146837494584784           10.9758916933169              10.986367958120805            true                          true                          3000.010476264804             0.5544178535947671            
0                             4272010                       37d4a8e7                      3246.1230404499847            345.42109915705976            1.0528606797295049E8          4.341624166374519             12.872218675710823            14.105810916246131            10.508619443229009            9992.216075978069             44.30802470862507             1.7597058591042591            16.511519505110435            16.516780458596337            true                          true                          3000.005260953486             0.9274117216412077            
0                             4272010                       68a6415                       3970.171694868519             339.94175941484343            9.549864695911095E7           5.245539023599919             13.776851711262978            14.301043647992751            19.551576127438885            10067.67081715117             52.008316980105946            2.1474745602324243            18.38535863887723             18.38535863887723             true                          true                          2000                          0.8263993118842583            
0                             4272010                       780c8b1a                      2161.188932629308             243.44382020155746            1.0336537477755632E8          5.656627727217737             11.45268596786268             29.073493167504672            20.592933176115004            9583.895123175529             51.443553951304686            1.3699157809950817            1.5737376882566856            1.2440277489834743            false                         false                         999.6702900607268             0.863543183989878             
0                             4272010                       374c3231                      3928.9697593569695            167.51767334958402            1.0088971409998977E8          4.679878971638322             23.925505011608006            28.426049590169324            19.530787713737364            9174.724949920155             55.56201841218902             2.552241640501286             19.959066183754956            19.959066183754956            true                          true                          2000                          0.8945768751572573            
0                             4272010                       45b4bc7c                      3291.3994639114285            179.52684975511508            9.403522367502253E7           5.0439585367064925            20.43405779838843             16.993667820773915            23.62186543008466             10892.804372397572            49.85790067552691             1.3067097274884736            15.48923145554141             15.514581840568598            true                          true                          3000.025350385027             0.6999680688934568            
0                             4272010                       49db997d                      2338.908582009504             298.1470557926683             1.0164886522763821E8          5.784533031910724             14.16398793070028             15.545995200419203            12.49897254296661             10857.028155867234            45.226304886581644            0.7427478446790784            13.199172504267628            13.194459154268328            true                          true                          999.9952866500007             0.8870821199270367            
0                             4272010                       2c26ad5d                      3750.5978656378766            177.8523395362297             9.067640937279245E7           5.457904885415313             29.635863414280983            12.554837622814642            23.87639684454193             10925.130540539902            43.86266266084908             0.3420589967692852            1.573201131795205             11.678618620783325            false                         true                          4010.105417488988             1.0784050793279358            
0                             4272010                       6c2274b8                      3278.1980283436405            289.98264538434205            9.21870537998893E7            4.697787967045173             16.67876059933582             13.12264487948837             28.22676155253974             10946.636843311891            62.97863734505071             0.9602976005523726            1.5466267453048372            1.5466267453048372            false                         false                         2000                          0.8796608079152878            
0                             4272010                       67af1539                      3960.7632118497013            313.20958023121636            9.389998781283411E7           5.229026888688917             23.82422950766676             20.120123296862715            12.676056937538833            10347.141824778819            41.10794834900301             0.5727273776388335            12.360010111889729            12.360010111889729            true                          true                          2000                          0.7985089747136132            
0                             4272010                       71e67c43                      2665.892093600937             212.30079608872472            1.0616548842056783E8          4.199933935544183             24.728274534509374            21.843468085472367            21.543818962801833            9332.055953933606             60.467661437085866            0.8341905376120192            1.5466267453048372            1.5466267453048372            false                         false                         2000                          0.7073757555113821            
0                             4272010                       441c3095                      2246.1482680355693            336.2630916579727             1.0424796476194072E8          5.672890740355711             14.234409376029259            10.018971521880545            24.528501376230924            10222.27363321656             55.705856821198964            1.139180197444186             15.354823658249943            1.3749154282936984            true                          false                         -13.979908229956244           0.9392506306997299            
0                             4272010                       79c6c0be                      2732.294183016727             296.0405298106591             1.0390153135730337E8          4.260392690739924             12.354753268885661            26.262034727353885            17.742271961645436            10847.615697201321            49.98131497247019             1.6956069476544748            16.787764105203077            16.787764105203077            true                          true                          2000                          0.8259740277935885            
0                             4272010                       7dc27e36                      3044.2865657370503            194.40199399696968            1.0729589081751722E8          5.80650169791302              10.256755412418192            10.408339440029067            25.9355088919475              9684.586792231945             42.85490916381598             0.9501729216123121            13.818598371472381            13.811669272215678            true                          true                          999.9930709007433             0.9765905190526171            
0                             4272010                       41e95478                      2579.2846698084177            348.5426169696749             9.907988368347521E7           5.443673026188285             21.85126700983387             23.309218296730204            13.682524842552642            10847.42100727778             51.189430138046546            0.7926645491692167            1.6265580175149905            1.6230272256594807            false                         false                         999.9964692081445             0.8084532236784491            
0                             4272010                       7344e82e                      3532.0249118218107            156.94134763808884            9.856275739603853E7           5.710338234101743             16.396601431665317            14.11558606658829             10.452202305809655            10096.26724508875             43.01201533851073             0.8238766411860358            13.305809352289167            13.305809352289167            true                          true                          2000                          0.8762503539204157            
0                             4272010                       3f63aca2                      2121.890842078342             269.4820381618305             9.351234314291392E7           5.259908466513282             24.338725470380908            28.722203544444124            29.848642478100555            10840.642583911338            60.04234827814812             2.084595022565071             1.6180398464056223            1.2286335637084038            false                         false                         999.6105937173028             0.9903447978504867            
0                             4272010                       44a6c7bb                      3154.191696656563             292.7040656886477             9.784061759265436E7           4.2477183312347835            12.138068005800113            24.426089171019115            21.428328839788982            10473.163453902462            45.87533559286591             2.232766345013643             18.038578606171196            18.06582650287953             true                          true                          3000.0272478967086            0.6850151680967697            
