time	x	y	direction	velocity	acceleration	accelerationProfile
0.000000	-1.750000	190.000000	1.570796	8.000000	0.000000	4.000000
0.100000	-1.750000	190.800000	1.570796	8.000000	0.000000	4.000000
0.200000	-1.750000	191.570489	1.570796	7.412000	-5.880000	1.000000
0.300000	-1.750000	192.282223	1.570796	6.824000	-5.880000	1.000000
0.400000	-1.750000	192.935035	1.570796	6.236000	-5.880000	1.000000
0.500000	-1.750000	193.563560	1.570796	6.334000	0.980000	2.000000
0.600000	-1.750000	194.201888	1.570796	6.432000	0.980000	2.000000
0.700000	-1.750000	194.815585	1.570796	5.844000	-5.880000	1.000000
0.800000	-1.750121	195.386428	1.571685	5.721973	0.980000	2.000000
0.900000	-1.751723	195.963548	1.575964	5.819973	0.980000	2.000000
1.000000	-1.756787	196.550438	1.583290	5.917973	0.980000	2.000000
1.100000	-1.767069	197.147049	1.593084	6.015973	0.980000	2.000000
1.200000	-1.784059	197.753312	1.604742	6.113973	0.980000	2.000000
1.300000	-1.808920	198.369121	1.617611	6.211973	0.980000	2.000000
1.400000	-1.842430	198.994339	1.631001	6.309973	0.980000	2.000000
1.500000	-1.884944	199.628836	1.644201	6.407973	0.980000	2.000000
1.600000	-1.936352	200.272508	1.656473	6.505973	0.980000	2.000000
1.700000	-1.996045	200.925307	1.667077	6.603973	0.980000	2.000000
1.800000	-2.062882	201.587261	1.675252	6.701973	0.980000	2.000000
1.900000	-2.136225	202.268258	1.680289	6.995973	2.940000	5.000000
2.000000	-2.213805	202.968475	1.681235	7.093973	0.980000	2.000000
2.100000	-2.291378	203.678559	1.677100	7.191973	0.980000	2.000000
2.200000	-2.364921	204.398925	1.666976	7.289973	0.980000	2.000000
2.300000	-2.429583	205.129979	1.649967	7.387973	0.980000	2.000000
2.400000	-2.479667	205.871989	1.625260	7.485973	0.980000	2.000000
2.500000	-2.508676	206.624912	1.592131	7.583973	0.980000	2.000000
2.600000	-2.509333	207.388169	1.549901	7.681973	0.980000	2.000000
2.700000	-2.473677	208.160368	1.498088	7.779973	0.980000	2.000000
2.800000	-2.392010	208.948728	1.435571	8.073973	2.940000	0.000000
2.900000	-2.251429	209.758549	1.360803	8.367973	2.940000	0.000000
3.000000	-2.038181	210.582665	1.272978	8.661973	2.940000	0.000000
3.100000	-1.738083	211.410482	1.171534	8.955973	2.940000	0.000000
